age,income,budget,credit_score,income_confidence,user_segment,pages_viewed,time_on_site,return_visits,session_count,contact_form_submitted,downloaded_brochure,property_saved,chat_with_agent,traffic_source,converted
42,103245,548709,435,0.44,curious_researcher,5,183,3,2,0,0,0,0,facebook_ads,0
22,78645,288645,828,0.56,curious_researcher,6,257,3,2,0,1,1,0,organic_search,0
51,130218,422237,333,0.63,curious_researcher,8,149,2,4,1,1,1,0,referral,1
31,79055,444668,831,0.55,casual_browser,3,48,1,1,1,0,1,0,referral,0
48,139815,779643,507,0.55,serious_buyer,18,783,5,6,0,0,1,0,referral,1
52,28998,122102,598,0.74,casual_browser,2,56,1,2,1,0,1,0,organic_search,0
25,48906,249772,821,0.68,curious_researcher,6,237,1,4,0,0,0,0,facebook_ads,0
58,121026,565336,393,0.8,serious_buyer,16,414,6,6,0,0,0,0,google_ads,0
30,90192,501365,713,0.97,impulsive_buyer,4,112,2,2,0,0,0,0,referral,0
44,70477,278043,670,0.8,casual_browser,4,43,0,2,0,1,1,1,facebook_ads,0
55,56901,260095,708,0.75,curious_researcher,8,147,3,4,1,1,0,0,google_ads,0
43,111271,495836,682,0.91,curious_researcher,8,269,2,3,0,0,0,0,referral,0
37,72021,292528,740,0.78,serious_buyer,15,613,6,6,0,0,0,1,organic_search,0
21,49092,278565,746,0.5,casual_browser,3,53,0,1,1,0,0,0,google_ads,0
51,21242,74296,370,0.59,impulsive_buyer,3,299,2,3,0,0,0,0,facebook_ads,0
51,126843,437421,383,0.84,impulsive_buyer,4,229,1,3,1,0,0,0,google_ads,0
54,21831,103276,508,0.84,serious_buyer,15,758,3,9,1,0,1,0,facebook_ads,0
29,70721,351658,558,0.99,serious_buyer,14,833,7,5,0,1,0,0,facebook_ads,1
42,48511,173856,538,0.78,impulsive_buyer,6,282,1,2,0,1,0,0,facebook_ads,0
33,92782,387100,601,0.94,serious_buyer,14,801,4,6,1,1,0,0,referral,1
45,117003,683261,531,0.43,serious_buyer,13,849,5,5,0,0,1,1,google_ads,1
38,38302,143243,581,0.74,casual_browser,1,117,1,1,0,1,0,0,organic_search,0
32,75568,378224,693,0.95,serious_buyer,15,404,4,5,1,0,0,0,referral,0
37,23232,121281,717,0.57,curious_researcher,6,239,3,3,0,0,1,0,organic_search,0
35,122062,530284,505,0.49,curious_researcher,5,188,1,2,0,0,1,1,organic_search,0
35,124301,722509,563,0.61,curious_researcher,7,139,1,4,0,1,1,1,google_ads,0
35,71507,372549,610,0.88,serious_buyer,14,778,7,9,1,0,0,0,referral,1
59,144277,631034,378,0.45,impulsive_buyer,5,237,1,3,0,0,0,0,google_ads,0
33,149999,706196,641,0.76,curious_researcher,8,143,3,2,0,0,1,0,referral,0
37,96508,490052,394,0.48,casual_browser,2,75,0,2,0,0,1,1,referral,0
52,133672,638493,650,0.66,serious_buyer,18,599,6,8,0,0,1,0,google_ads,1
29,120128,677052,361,0.98,impulsive_buyer,3,193,2,2,1,0,1,0,referral,0
40,30683,124900,441,0.52,impulsive_buyer,7,266,1,2,0,1,1,0,google_ads,0
46,43664,170274,410,0.42,serious_buyer,15,457,4,8,0,1,1,0,facebook_ads,0
47,122364,445590,826,0.66,serious_buyer,10,814,7,6,0,1,0,0,facebook_ads,1
41,140012,435906,456,0.75,casual_browser,1,65,1,1,1,0,1,0,organic_search,0
38,53172,166377,838,0.58,serious_buyer,18,366,6,5,0,0,1,0,google_ads,0
33,103641,581443,308,0.73,serious_buyer,10,673,6,5,0,0,0,0,organic_search,0
36,84340,424667,575,0.97,impulsive_buyer,4,221,2,2,1,1,0,0,referral,0
29,107236,534206,526,0.59,curious_researcher,5,164,1,3,1,0,0,0,facebook_ads,0
32,31017,150244,485,0.59,curious_researcher,7,259,3,2,0,0,1,1,google_ads,0
58,56613,314069,515,0.69,impulsive_buyer,4,206,2,3,1,0,1,0,organic_search,0
39,106130,471302,732,0.71,serious_buyer,14,505,3,5,1,0,1,0,referral,1
27,96920,543840,655,0.4,casual_browser,4,106,1,1,1,0,1,0,referral,0
55,50348,205336,691,0.77,curious_researcher,8,245,3,4,0,0,0,1,google_ads,0
38,36448,210673,574,1.0,serious_buyer,18,736,4,6,1,0,1,0,referral,1
36,29491,150285,793,0.58,curious_researcher,5,268,3,3,0,0,0,0,organic_search,0
59,98648,372054,750,0.78,impulsive_buyer,7,166,1,3,0,0,1,0,google_ads,0
24,141070,661936,719,0.4,curious_researcher,6,210,3,3,0,0,0,0,organic_search,0
45,116557,536056,463,0.76,impulsive_buyer,7,249,2,2,0,0,0,0,google_ads,0
52,78759,268859,482,0.67,impulsive_buyer,5,111,2,2,1,1,0,1,organic_search,0
33,64553,308158,609,0.72,impulsive_buyer,5,134,2,2,0,0,0,0,referral,0
37,20968,82705,316,0.73,casual_browser,3,37,1,2,0,0,1,1,facebook_ads,0
57,20368,64302,745,0.51,serious_buyer,13,802,7,6,0,0,0,0,referral,0
26,93960,549287,469,0.86,impulsive_buyer,3,256,1,3,0,0,0,0,referral,0
39,55010,270895,579,0.73,impulsive_buyer,4,168,2,3,0,1,1,0,organic_search,0
33,74154,417543,639,0.56,curious_researcher,6,254,3,4,1,1,0,0,organic_search,0
46,55851,280828,818,0.96,serious_buyer,19,609,4,5,1,1,1,0,facebook_ads,1
34,142761,581173,310,0.41,casual_browser,3,96,0,2,0,0,1,0,facebook_ads,0
51,45496,206463,823,0.84,casual_browser,4,95,0,1,0,0,0,1,organic_search,0
24,143568,721750,432,0.63,curious_researcher,8,136,2,2,0,1,0,0,referral,0
59,147152,865365,447,0.71,casual_browser,1,35,0,2,1,0,1,1,google_ads,0
28,50936,191570,378,0.57,curious_researcher,7,124,2,3,0,1,1,0,facebook_ads,0
45,98858,556069,645,0.59,serious_buyer,14,646,5,7,0,1,0,0,referral,1
33,87005,502213,548,0.41,curious_researcher,6,237,2,4,0,0,0,0,google_ads,0
52,57493,288111,841,0.84,curious_researcher,9,221,2,2,0,0,1,0,referral,0
58,89795,520254,323,0.83,impulsive_buyer,4,102,2,3,0,0,0,0,facebook_ads,0
58,56390,236479,770,0.79,casual_browser,4,118,0,1,1,0,0,0,organic_search,0
48,30292,177482,500,0.93,serious_buyer,17,788,5,7,1,0,1,0,organic_search,1
50,112377,574060,430,0.94,serious_buyer,18,374,7,5,0,0,1,0,facebook_ads,0
23,48365,151189,655,0.73,impulsive_buyer,7,281,1,2,1,0,0,0,organic_search,0
48,37207,212847,449,0.81,curious_researcher,9,283,3,3,1,0,0,0,google_ads,0
23,121735,542136,825,0.41,serious_buyer,10,391,3,7,1,0,1,0,referral,1
54,42912,187996,603,0.91,serious_buyer,16,506,3,6,1,1,0,0,organic_search,1
36,122455,575465,840,0.89,curious_researcher,6,180,1,2,1,1,0,0,organic_search,1
42,122517,422457,349,0.41,curious_researcher,9,148,3,3,0,0,1,1,organic_search,0
52,100771,444147,763,0.73,serious_buyer,18,486,5,7,0,1,1,0,facebook_ads,1
58,76572,420639,539,0.94,curious_researcher,9,292,1,4,1,0,0,0,facebook_ads,0
28,127293,387791,781,0.51,casual_browser,3,81,1,2,0,0,1,0,organic_search,0
28,119083,454748,754,0.61,serious_buyer,18,853,3,9,1,1,0,0,facebook_ads,1
26,133655,401949,582,0.6,curious_researcher,7,217,1,2,1,0,0,0,referral,0
34,129346,549349,634,0.61,serious_buyer,17,449,4,6,0,0,0,0,google_ads,0
52,39276,203643,651,0.43,serious_buyer,11,512,3,5,0,0,0,0,referral,0
55,117459,633845,626,0.57,impulsive_buyer,6,258,1,2,0,1,0,0,referral,0
30,25534,149005,635,0.58,casual_browser,2,63,1,1,0,0,1,0,google_ads,0
23,112005,540481,380,0.92,casual_browser,3,104,0,2,0,1,0,0,google_ads,0
32,121610,457725,386,0.61,impulsive_buyer,6,214,1,3,0,0,0,0,referral,0
51,55670,321351,557,0.67,impulsive_buyer,3,211,2,3,0,0,0,0,google_ads,0
49,82147,437510,484,0.63,serious_buyer,14,496,6,7,0,0,1,0,referral,0
25,118099,557815,422,0.47,casual_browser,3,52,0,1,0,0,0,0,organic_search,0
45,131695,669922,395,0.99,impulsive_buyer,5,272,1,2,1,0,0,0,facebook_ads,0
51,56486,326090,814,0.9,curious_researcher,7,212,3,2,1,0,0,0,google_ads,0
41,85557,439521,742,0.72,serious_buyer,12,734,3,9,0,0,0,0,organic_search,0
40,54268,222776,813,0.69,casual_browser,4,46,0,2,0,0,0,0,google_ads,0
59,127338,654400,670,0.79,serious_buyer,15,596,5,7,1,0,0,0,facebook_ads,1
42,101335,316249,604,0.6,serious_buyer,19,560,4,8,0,1,1,0,facebook_ads,1
24,46336,192722,656,0.43,curious_researcher,7,146,2,3,0,1,1,0,facebook_ads,0
33,23641,99740,447,0.64,curious_researcher,6,122,2,2,0,1,0,1,google_ads,0
40,107132,375017,584,0.99,impulsive_buyer,4,245,1,2,0,1,0,1,referral,0
33,52959,162544,561,0.51,curious_researcher,9,260,2,4,0,0,0,0,google_ads,0
37,33306,113245,790,0.72,casual_browser,3,82,0,1,0,0,1,1,google_ads,0
56,66182,328518,330,0.41,impulsive_buyer,6,269,2,3,0,1,0,0,organic_search,0
53,94123,508910,567,0.47,casual_browser,1,101,1,1,0,1,1,0,organic_search,0
21,76326,455254,311,0.75,casual_browser,2,111,1,2,0,0,0,1,referral,0
35,116895,472149,490,0.58,impulsive_buyer,6,150,1,3,0,0,0,0,facebook_ads,0
33,41498,199113,699,0.94,curious_researcher,9,168,1,4,0,0,0,0,facebook_ads,0
37,90198,524179,836,0.64,serious_buyer,15,563,4,8,0,0,0,0,google_ads,0
44,122630,429343,390,0.52,curious_researcher,9,200,3,4,1,0,0,0,facebook_ads,0
28,127369,656324,800,0.73,casual_browser,1,102,1,1,0,1,0,0,referral,0
47,47197,248489,600,0.88,casual_browser,2,117,0,2,0,0,0,0,facebook_ads,0
43,40719,133025,410,0.41,impulsive_buyer,4,104,1,3,0,0,1,0,organic_search,0
28,110201,615334,379,0.7,casual_browser,4,59,1,2,1,0,1,0,facebook_ads,0
28,128775,700447,732,0.86,impulsive_buyer,5,251,2,2,1,1,0,0,google_ads,0
46,45032,139608,716,0.46,impulsive_buyer,6,113,1,3,0,0,0,0,organic_search,0
33,79624,260629,513,0.94,curious_researcher,7,181,3,3,0,0,0,0,referral,0
59,98177,309000,746,0.56,casual_browser,3,30,0,2,0,0,1,1,google_ads,0
57,61964,248118,317,0.5,curious_researcher,6,193,2,3,0,0,0,0,google_ads,0
48,50028,226520,353,0.75,serious_buyer,16,595,6,7,1,0,1,0,organic_search,1
45,131030,602350,539,0.51,curious_researcher,7,225,1,2,0,1,1,0,google_ads,0
36,74646,283878,717,0.81,casual_browser,2,39,1,1,0,0,0,0,facebook_ads,0
22,101187,580286,785,0.69,serious_buyer,10,784,7,8,0,0,1,0,facebook_ads,1
38,28536,117134,743,0.47,casual_browser,2,36,1,2,0,0,1,0,organic_search,0
37,137399,430972,422,0.95,serious_buyer,10,584,4,6,1,0,1,0,facebook_ads,1
50,76747,299365,719,0.8,casual_browser,1,74,0,1,0,0,1,0,google_ads,0
59,65712,301836,515,0.73,curious_researcher,8,182,3,2,0,0,0,0,organic_search,0
33,26273,110994,719,0.62,casual_browser,2,111,1,1,1,0,1,0,organic_search,0
52,91820,350892,527,0.48,impulsive_buyer,4,170,1,2,0,1,1,0,referral,0
49,145342,493286,536,0.82,impulsive_buyer,5,154,2,2,1,0,1,1,google_ads,0
50,111228,607026,629,0.89,curious_researcher,7,202,1,3,0,1,1,1,google_ads,0
38,94353,565026,768,0.48,curious_researcher,8,191,1,3,0,0,0,0,referral,0
33,114491,456661,786,0.7,serious_buyer,19,373,4,5,1,1,0,1,referral,1
41,112091,464601,848,0.69,curious_researcher,6,150,2,2,1,0,1,0,google_ads,0
50,105914,514118,714,0.61,impulsive_buyer,7,270,2,3,0,0,0,0,referral,0
41,70830,365151,518,0.87,curious_researcher,5,162,3,2,1,1,0,0,organic_search,0
37,126718,529185,680,0.46,impulsive_buyer,5,198,1,3,1,0,0,0,organic_search,0
39,37127,212172,386,0.52,curious_researcher,7,236,3,4,1,0,0,0,google_ads,0
35,135150,632503,760,0.4,impulsive_buyer,3,228,2,2,0,0,0,0,organic_search,0
29,103488,450293,710,0.62,serious_buyer,15,489,7,9,0,0,0,1,google_ads,0
30,31539,155803,824,0.57,casual_browser,3,114,0,2,0,0,0,0,referral,0
51,66761,391113,746,0.92,casual_browser,3,92,0,2,1,0,1,0,facebook_ads,0
43,66219,356500,599,0.85,impulsive_buyer,5,138,2,3,0,0,0,1,organic_search,0
50,34692,108240,707,0.45,curious_researcher,9,210,1,3,1,0,1,1,organic_search,0
53,103656,414305,674,0.84,curious_researcher,7,248,1,2,0,1,0,1,referral,0
29,33334,147057,532,0.81,casual_browser,2,35,0,1,0,1,1,0,organic_search,0
21,48615,191715,348,0.57,impulsive_buyer,7,289,1,3,0,0,1,0,google_ads,0
55,27903,142321,485,0.41,curious_researcher,8,198,3,3,0,0,0,0,organic_search,0
31,48527,265870,504,0.47,casual_browser,1,101,0,1,1,0,0,0,referral,0
54,35629,185058,377,0.55,impulsive_buyer,7,130,2,2,0,0,1,0,google_ads,0
36,141690,845605,780,0.89,serious_buyer,14,307,7,8,0,0,1,0,organic_search,1
29,78008,297806,685,0.68,curious_researcher,5,255,1,2,0,0,1,0,organic_search,0
52,103276,580924,493,0.95,curious_researcher,7,182,2,3,1,1,0,0,organic_search,0
35,119318,632369,402,0.87,impulsive_buyer,7,260,2,2,1,0,1,0,organic_search,0
32,46708,190873,675,0.57,casual_browser,3,53,0,1,0,0,0,0,facebook_ads,0
53,30860,160545,586,0.91,impulsive_buyer,4,150,2,3,0,0,0,0,facebook_ads,0
34,37438,124003,781,0.47,casual_browser,3,54,1,1,0,0,0,0,referral,0
28,87300,468626,549,0.42,impulsive_buyer,4,219,1,3,1,0,0,0,facebook_ads,0
28,149263,686160,500,0.77,serious_buyer,14,652,3,9,0,0,1,0,referral,1
47,91545,354908,835,0.61,curious_researcher,6,250,1,3,0,0,1,0,google_ads,0
32,40842,202875,760,0.6,casual_browser,2,49,0,2,0,0,1,1,facebook_ads,0
21,80213,395037,599,0.81,serious_buyer,17,518,6,8,1,0,1,0,google_ads,1
31,62372,226314,777,0.91,impulsive_buyer,5,258,1,2,1,1,0,0,facebook_ads,0
59,134316,415196,382,0.59,casual_browser,2,93,0,1,0,0,1,0,referral,0
51,118971,511678,757,0.6,casual_browser,1,35,0,1,0,0,0,0,google_ads,0
37,88906,418617,597,0.72,serious_buyer,11,743,5,7,0,1,1,0,organic_search,1
53,58744,330717,663,0.79,impulsive_buyer,3,110,2,2,0,0,1,1,organic_search,0
52,136082,787186,339,0.52,serious_buyer,19,461,5,5,0,1,0,0,facebook_ads,0
49,77442,355181,639,0.95,impulsive_buyer,5,249,2,3,1,0,0,0,google_ads,0
41,149070,784318,815,0.79,serious_buyer,19,531,6,9,1,0,0,0,referral,1
41,105990,457655,407,0.78,serious_buyer,19,535,5,5,1,1,1,0,referral,1
43,141670,742102,615,0.94,serious_buyer,13,418,7,9,0,0,1,0,organic_search,1
26,126917,458729,413,0.94,serious_buyer,11,438,4,6,0,1,1,0,organic_search,1
42,123903,509637,466,0.48,impulsive_buyer,4,176,2,3,1,1,0,0,facebook_ads,0
58,23650,115948,560,0.49,curious_researcher,5,160,3,4,0,0,0,0,referral,0
57,65117,198898,523,0.86,serious_buyer,17,548,6,9,0,0,1,0,google_ads,0
28,111244,574840,561,0.97,impulsive_buyer,5,264,2,2,0,0,0,1,organic_search,0
55,128198,705935,550,0.8,curious_researcher,5,246,1,3,1,0,1,0,google_ads,0
31,72772,305455,825,0.65,casual_browser,4,60,0,2,1,0,1,0,referral,0
44,23190,100733,425,0.81,casual_browser,3,44,1,2,0,0,1,0,google_ads,0
41,68113,378289,505,0.54,serious_buyer,10,634,3,8,0,0,0,0,referral,0
22,28789,153357,439,1.0,casual_browser,4,65,0,2,1,1,0,0,referral,0
39,52125,201434,361,0.66,serious_buyer,17,768,6,7,1,1,1,0,google_ads,1
59,118695,471448,582,0.96,serious_buyer,14,892,5,8,1,0,0,0,google_ads,1
48,37459,188667,353,0.66,curious_researcher,5,290,1,3,0,0,1,0,google_ads,0
37,55418,259887,645,0.96,casual_browser,2,89,0,1,0,0,0,0,referral,0
26,131904,459908,823,0.6,serious_buyer,16,836,3,7,0,1,1,0,facebook_ads,1
39,67085,263629,435,0.86,casual_browser,4,92,1,1,1,0,1,1,referral,0
58,38768,220975,629,0.97,curious_researcher,9,251,2,2,0,1,1,0,referral,0
48,69961,354319,443,0.79,casual_browser,3,50,1,1,0,1,0,0,facebook_ads,0
22,101099,602340,735,0.81,curious_researcher,5,153,3,4,0,1,0,0,organic_search,0
58,142735,756643,581,0.46,curious_researcher,6,162,2,2,0,0,0,0,google_ads,0
57,47885,278974,435,0.68,curious_researcher,8,225,1,4,0,0,0,0,google_ads,0
24,107421,391932,788,0.93,serious_buyer,19,628,6,6,1,1,0,1,organic_search,1
42,81082,430906,700,0.54,impulsive_buyer,6,170,1,2,0,0,1,0,google_ads,0
46,26895,82316,748,0.87,serious_buyer,16,588,4,9,0,0,0,0,referral,0
56,70311,352418,569,0.81,casual_browser,1,56,1,1,0,0,0,0,organic_search,0
33,109494,482632,316,0.53,serious_buyer,19,858,7,9,1,0,0,1,facebook_ads,1
52,87067,351775,568,0.57,serious_buyer,14,372,4,5,1,1,0,1,referral,1
37,91017,508531,781,0.66,impulsive_buyer,4,167,1,2,0,0,0,1,referral,0
56,43932,244385,518,0.48,casual_browser,2,59,0,1,0,1,0,0,referral,0
39,41360,126847,618,0.95,curious_researcher,5,218,2,3,0,0,1,0,referral,0
55,74847,361399,537,0.84,curious_researcher,6,249,1,2,0,0,1,0,google_ads,0
48,129178,530081,844,0.62,casual_browser,2,70,0,1,0,1,0,0,referral,0
21,110365,468718,584,0.58,serious_buyer,16,842,4,6,1,1,0,0,google_ads,1
38,105468,579665,336,0.81,impulsive_buyer,7,159,2,2,0,1,0,0,google_ads,0
53,146065,573965,402,0.65,impulsive_buyer,3,134,2,2,1,1,0,0,google_ads,0
32,58931,343517,729,0.54,casual_browser,1,77,0,2,0,0,0,0,google_ads,0
28,75823,268330,538,0.66,casual_browser,2,44,1,1,0,0,1,0,facebook_ads,0
44,58032,289473,424,0.92,serious_buyer,17,404,4,5,0,0,0,0,google_ads,0
36,135919,681812,487,0.44,impulsive_buyer,4,280,2,2,0,0,0,1,google_ads,0
24,101426,381015,555,0.62,casual_browser,2,39,1,2,0,0,0,0,organic_search,0
58,38807,154228,829,0.98,serious_buyer,12,517,5,7,1,0,0,0,facebook_ads,0
47,31767,174858,691,0.41,serious_buyer,13,644,7,8,0,0,0,0,referral,0
29,28071,148366,767,0.93,casual_browser,2,117,1,1,0,0,0,0,google_ads,0
36,73413,292718,552,0.62,impulsive_buyer,3,254,2,2,1,0,0,0,google_ads,0
32,46149,212371,475,0.51,curious_researcher,6,280,3,3,1,0,1,0,facebook_ads,0
51,35540,113196,765,0.41,serious_buyer,10,304,6,5,0,0,1,1,organic_search,0
44,121212,439543,588,0.44,curious_researcher,8,261,3,3,1,0,1,0,referral,0
34,90248,402277,349,0.5,serious_buyer,10,863,6,5,0,0,0,0,referral,0
45,141443,460810,303,0.42,impulsive_buyer,5,228,1,3,0,1,0,0,facebook_ads,0
54,111737,617905,799,0.6,curious_researcher,9,232,1,4,0,0,1,0,facebook_ads,0
23,130494,672568,522,0.43,casual_browser,3,37,0,2,1,1,0,0,organic_search,0
44,138571,807993,561,0.82,serious_buyer,17,750,6,8,0,0,0,0,facebook_ads,1
29,105435,535652,834,0.89,casual_browser,3,52,0,1,0,0,1,1,organic_search,0
46,39787,231608,675,0.93,casual_browser,4,63,0,2,0,0,0,0,organic_search,0
40,40982,191121,360,0.73,impulsive_buyer,4,220,2,3,0,1,0,0,google_ads,0
30,139696,670632,655,0.97,casual_browser,3,112,1,2,0,0,0,0,referral,0
39,42606,252692,323,0.4,serious_buyer,12,662,5,7,0,0,1,0,referral,0
23,147560,726937,592,0.48,casual_browser,3,66,1,1,0,1,1,0,google_ads,0
44,30150,93234,655,0.58,casual_browser,3,110,1,2,0,1,1,0,referral,0
25,105929,547802,328,0.87,serious_buyer,10,570,4,9,0,0,0,0,facebook_ads,0
23,137423,785565,656,0.93,casual_browser,2,46,0,2,0,1,1,1,google_ads,0
47,122795,661464,664,0.77,impulsive_buyer,4,167,2,3,1,1,1,0,organic_search,1
36,132223,628257,708,0.63,serious_buyer,12,318,3,7,0,0,1,0,organic_search,0
35,66936,335611,565,0.8,impulsive_buyer,6,190,1,2,1,0,0,0,facebook_ads,0
55,113286,676382,590,0.51,casual_browser,2,107,1,1,0,1,1,1,referral,0
32,28593,93555,452,0.67,curious_researcher,7,244,1,4,0,0,1,0,facebook_ads,0
46,37358,186854,518,0.7,impulsive_buyer,3,105,2,3,1,0,1,0,google_ads,0
54,102143,393270,472,0.46,impulsive_buyer,4,200,1,2,0,0,1,0,facebook_ads,0
43,57381,282330,311,0.42,casual_browser,1,116,0,1,0,0,1,0,facebook_ads,0
51,141465,682267,815,0.85,curious_researcher,6,120,2,2,1,0,1,0,facebook_ads,0
40,110347,381841,661,0.72,serious_buyer,18,706,6,5,0,1,0,1,organic_search,1
32,48074,174039,776,0.6,curious_researcher,8,252,3,3,0,1,0,0,google_ads,0
43,40595,197490,381,0.66,serious_buyer,18,431,3,5,1,0,0,0,referral,0
24,64194,217276,639,0.97,casual_browser,4,54,1,2,0,0,0,1,organic_search,0
43,69377,263323,740,0.63,curious_researcher,9,184,2,2,1,0,1,1,organic_search,0
21,46853,257960,525,0.46,casual_browser,1,37,1,1,0,0,0,0,facebook_ads,0
45,93719,373121,670,0.68,impulsive_buyer,3,192,1,3,0,0,0,0,organic_search,0
22,40661,181518,327,0.79,curious_researcher,5,206,1,2,0,0,0,0,google_ads,0
50,70493,410510,315,0.41,serious_buyer,17,489,6,9,0,0,0,0,google_ads,0
23,138724,510705,576,0.6,impulsive_buyer,5,122,2,3,1,0,1,0,referral,0
41,126705,528217,632,0.64,serious_buyer,10,598,4,7,1,0,1,0,google_ads,1
45,56495,272270,782,0.68,impulsive_buyer,6,295,1,2,0,0,1,0,organic_search,0
40,33703,177480,587,0.58,serious_buyer,19,558,6,8,1,1,0,0,referral,1
42,73080,416918,413,0.8,serious_buyer,17,560,4,6,0,1,0,0,organic_search,0
41,50815,292004,337,0.97,casual_browser,1,69,1,2,0,0,1,0,organic_search,0
53,49565,264177,753,0.95,impulsive_buyer,7,243,1,2,1,1,0,0,google_ads,0
58,83321,307037,465,0.8,casual_browser,3,106,0,2,0,0,1,0,google_ads,0
35,137491,422706,504,0.7,casual_browser,2,118,0,2,0,0,1,1,referral,0
35,78453,325683,544,0.9,casual_browser,4,33,0,2,0,0,0,0,google_ads,0
45,108478,371498,632,0.9,casual_browser,4,114,0,2,0,0,0,0,organic_search,0
41,128522,659467,695,0.9,serious_buyer,13,614,4,8,0,1,0,0,referral,1
44,53161,264922,806,0.49,casual_browser,2,104,1,2,0,1,1,0,referral,0
25,75991,237997,420,0.42,casual_browser,3,86,0,2,1,0,0,1,referral,0
26,134296,739941,558,0.99,casual_browser,1,33,1,1,0,0,0,1,google_ads,0
43,127339,477041,709,0.98,serious_buyer,19,865,6,6,0,0,0,1,referral,1
24,29716,127680,609,0.74,impulsive_buyer,6,218,1,3,0,1,0,0,google_ads,0
47,127099,635978,367,1.0,serious_buyer,11,836,5,6,0,0,1,0,facebook_ads,0
38,53349,228774,413,0.86,serious_buyer,19,825,7,5,1,0,0,0,referral,1
41,67098,290122,519,0.71,serious_buyer,15,886,7,8,1,1,0,0,organic_search,1
48,128435,410591,519,0.63,impulsive_buyer,4,258,1,3,1,0,0,0,organic_search,0
55,20132,84641,772,0.76,casual_browser,1,64,0,1,0,1,0,0,referral,0
42,71990,381154,685,0.71,casual_browser,2,33,0,2,1,0,0,0,google_ads,0
43,133288,765810,597,1.0,impulsive_buyer,7,209,2,3,0,0,0,0,facebook_ads,0
23,88921,377068,552,0.69,impulsive_buyer,6,186,2,3,0,1,1,1,facebook_ads,0
30,56538,241460,704,0.9,curious_researcher,6,145,2,2,0,0,0,0,google_ads,0
45,120572,615867,791,0.89,casual_browser,3,82,0,2,1,0,0,0,referral,0
28,119279,695195,656,0.44,serious_buyer,16,659,6,9,0,1,0,0,facebook_ads,1
31,125909,478603,727,0.45,serious_buyer,14,517,5,8,0,0,0,0,google_ads,0
25,27213,117571,514,0.8,casual_browser,2,89,0,1,0,0,1,0,organic_search,0
57,144693,779594,679,0.56,impulsive_buyer,3,203,2,3,0,0,1,0,referral,0
58,64223,310138,513,0.79,curious_researcher,5,138,3,4,1,0,0,0,facebook_ads,0
49,111655,372007,397,0.49,serious_buyer,12,653,5,7,0,0,0,1,referral,0
25,88371,431533,827,0.64,curious_researcher,7,255,1,2,0,0,0,0,referral,0
29,88274,314276,827,0.46,serious_buyer,11,866,5,9,0,0,0,0,referral,0
22,127853,579256,834,0.57,serious_buyer,11,635,4,5,1,0,1,0,referral,1
21,24134,110710,848,0.45,casual_browser,2,78,1,2,0,0,1,0,facebook_ads,0
50,111428,627184,627,0.98,serious_buyer,15,511,7,6,0,0,0,1,facebook_ads,0
31,59601,261498,464,0.64,curious_researcher,9,291,3,4,0,0,1,1,google_ads,0
48,93889,360376,415,0.94,curious_researcher,9,125,1,4,0,0,1,0,organic_search,0
32,35690,131799,449,0.98,casual_browser,1,114,1,2,1,0,1,0,facebook_ads,0
59,21909,123188,817,0.95,serious_buyer,17,733,6,7,1,0,0,0,organic_search,1
46,111239,390786,331,0.67,curious_researcher,7,221,1,4,0,0,0,0,organic_search,0
33,100032,427897,592,0.87,impulsive_buyer,7,179,2,2,0,0,0,1,facebook_ads,0
28,32062,114189,476,0.49,casual_browser,1,81,1,1,1,0,0,0,organic_search,0
48,95386,507445,360,0.46,impulsive_buyer,4,193,2,2,0,1,0,0,google_ads,0
50,113237,500860,715,0.93,curious_researcher,9,266,1,3,0,0,1,0,google_ads,0
29,54731,221848,682,0.42,impulsive_buyer,4,202,1,3,0,1,0,0,google_ads,0
59,25153,102707,306,0.98,casual_browser,2,47,0,1,1,0,1,1,organic_search,0
51,30481,169372,384,0.8,impulsive_buyer,5,279,1,3,1,1,1,1,referral,0
41,119270,555955,697,0.65,curious_researcher,9,141,3,3,1,0,0,1,referral,0
54,86425,445400,692,0.48,impulsive_buyer,6,227,1,3,0,0,0,0,google_ads,0
51,83600,475777,346,0.83,impulsive_buyer,6,106,2,2,1,1,1,0,facebook_ads,0
